"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets received","Likes received","User Id",Name,Username,"Verified or Non-Verified","Profile URL","Protected or Not Protected"
"""1207682013483929602""",https://twitter.com/nytimes/status/1207682013483929602,"2019-12-19 15:20:04","""Herman Boone, the head coach who led a racially integrated high school football team in Virginia to a state championship in 1971 and was later portrayed by Denzel Washington in “Remember the Titans,” died on Wednesday. He was 84. https://t.co/rKgQ5XcMQX""",Tweet,SocialFlow,374,1261,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207679508809240577""",https://twitter.com/nytimes/status/1207679508809240577,"2019-12-19 15:10:07","""The New York Times review for ""Cats"" https://t.co/mRVtwxBrHm""",Tweet,SocialFlow,39,282,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207675955487150083""",https://twitter.com/nytimes/status/1207675955487150083,"2019-12-19 14:55:59","""Goldman Sachs is negotiating with U.S. prosecutors to pay a fine of as much as $2 billion, and have a subsidiary plead guilty, to settle claims about its role in a Malaysian fund scandal, a person with knowledge of the matter said https://t.co/GljNkFgZ0t""",Tweet,SocialFlow,108,213,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207673218095599617""",https://twitter.com/nytimes/status/1207673218095599617,"2019-12-19 14:45:07","""New York City’s Department of Environmental Protection has determined that the flooding was caused by a collapsed pipe, according to a report obtained by The New York Times, leaving the city liable for damage claims that could reach millions of dollars https://t.co/SHIFnZlSpD""",Tweet,SocialFlow,38,121,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207669445080027136""",https://twitter.com/nytimes/status/1207669445080027136,"2019-12-19 14:30:07","""We traveled to Michigan to understand how the Democratic Party ultimately united around impeachment, having started the year divided over the issue. Listen to today's episode of ""The Daily."" https://t.co/7LCQEtK2Xm""",Tweet,SocialFlow,47,195,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207666902312587264""",https://twitter.com/nytimes/status/1207666902312587264,"2019-12-19 14:20:01","""Scientists spent days aboard a helicopter with special sensors over a volcano to develop a picture of how its insides affect its frequent eruptions https://t.co/inCN1ky5k8""",Tweet,SocialFlow,33,133,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207664410375917574""",https://twitter.com/nytimes/status/1207664410375917574,"2019-12-19 14:10:07","""In Bangalore, India, Ramachandra Guha, a pre-eminent biographer of Mohandas Gandhi and a critic of the citizenship law, was midsentence in speaking to a reporter when police officers carrying sticks dragged him away https://t.co/rtiCp7LYjA""",Tweet,SocialFlow,268,349,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207661880376004608""",https://twitter.com/nytimes/status/1207661880376004608,"2019-12-19 14:00:04","""Nancy Pelosi said she may wait to send the articles of impeachment to the Senate until it was clearer that the chamber would give the case a fair hearing https://t.co/I0Ntm7X3nG""",Tweet,SocialFlow,322,1557,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207659374866501633""",https://twitter.com/nytimes/status/1207659374866501633,"2019-12-19 13:50:06","""Tonight’s face-off among 7 Democrats will be the most intimate affair of the 2020 U.S. primary. The shrinking stage has not been without controversy: only 1 non-white candidate, Andrew Yang, will be featured. https://t.co/kCFStn9FJa""",Tweet,SocialFlow,141,495,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207656135022579714""",https://twitter.com/nytimes/status/1207656135022579714,"2019-12-19 13:37:14","""The House of Representatives on Wednesday impeached President Trump for abuse of power and obstruction of Congress. The historic votes charged the president with “high crimes and misdemeanors” in connection with a Ukraine pressure campaign. https://t.co/kWjt06Lush""",Reply,TweetDeck,75,245,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
