"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets received","Likes received","User Id",Name,Username,"Verified or Non-Verified","Profile URL","Protected or Not Protected"
"""1169636682133491712""",https://twitter.com/twitter/status/1169636682133491712,"2019-09-05 15:41:30","""@RealDreylo and yet, so many grammar errors""",Reply,"Twitter Web App",263,1097,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169635171626176512""",https://twitter.com/twitter/status/1169635171626176512,"2019-09-05 15:35:30","""@LaBeautyologist Truth hurts""",Reply,"Twitter Web App",1,21,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169634127898824705""",https://twitter.com/twitter/status/1169634127898824705,"2019-09-05 15:31:21","""@diortweets we are all in this Tweet""",Reply,"Twitter Web App",6,39,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169633362253766657""",https://twitter.com/twitter/status/1169633362253766657,"2019-09-05 15:28:18","""@bryanyang ""ladies and gentlemen, we are being held momentarily due to a viral Tweet.""""",Reply,"Twitter Web App",0,5,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169450393962778624""",https://twitter.com/arlanwashere/status/1169450393962778624,"2019-09-05 03:21:15","""Just found out you can use an emoji to find a gif on twitter (from @1WiS3_Guy) and I’m shooketh. I know you were trying to go to sleep and all, but... https://t.co/82VCBqcKWi""",Retweet,"Twitter for iPhone",720,3108,"""7097602""","""Arlan 👊🏾""",arlanwashere,Verified,https://twitter.com/arlanwashere,"Not Protected"
"""1169357493794988034""",https://twitter.com/twitter/status/1169357493794988034,"2019-09-04 21:12:06","""@umciao Only the best""",Tweet,"Twitter Web Client",1,4,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169354324192976906""",https://twitter.com/twitter/status/1169354324192976906,"2019-09-04 20:59:31","""@stopchrissy Oh wow that's a lot of space!""",Reply,"Twitter Web Client",0,7,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169350815699615745""",https://twitter.com/twitter/status/1169350815699615745,"2019-09-04 20:45:34","""@MCUMarvels that x3000""",Reply,"Twitter Web Client",3,19,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169350754957762560""",https://twitter.com/twitter/status/1169350754957762560,"2019-09-04 20:45:20","""@JHSMEETSEVlL It's the garnish that makes the meal""",Reply,"Twitter Web Client",11,183,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169348046812958720""",https://twitter.com/twitter/status/1169348046812958720,"2019-09-04 20:34:34","""@raplineIover timelines before timed tests""",Reply,"Twitter Web App",0,33,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169346574763220992""",https://twitter.com/twitter/status/1169346574763220992,"2019-09-04 20:28:43","""@ryanmccartan responding fast is cardio""",Reply,"Twitter Web App",0,11,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169346023774478336""",https://twitter.com/twitter/status/1169346023774478336,"2019-09-04 20:26:32","""@slayyyter And we're streaming it""",Reply,"Twitter Web Client",3,37,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169344471777054720""",https://twitter.com/twitter/status/1169344471777054720,"2019-09-04 20:20:22","""@levelupdub too often""",Reply,"Twitter Web Client",0,5,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169344335369797632""",https://twitter.com/twitter/status/1169344335369797632,"2019-09-04 20:19:49","""@Nicks Tweet it out""",Reply,"Twitter Web App",2,105,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169342811793252353""",https://twitter.com/twitter/status/1169342811793252353,"2019-09-04 20:13:46","""@NUTELLAPJMS The IRLs act different""",Reply,"Twitter Web Client",13,172,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169342630922031105""",https://twitter.com/twitter/status/1169342630922031105,"2019-09-04 20:13:03","""@lovinggarbage participation is our priority""",Reply,"Twitter Web App",0,5,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169340970380533761""",https://twitter.com/twitter/status/1169340970380533761,"2019-09-04 20:06:27","""@megancarnahan16 What gets Tweeted comes back around""",Reply,"Twitter Web Client",3,102,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169339951898648576""",https://twitter.com/twitter/status/1169339951898648576,"2019-09-04 20:02:24","""@anyting4Sel Top notch friends""",Reply,"Twitter Web Client",1,27,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169003946247163904""",https://twitter.com/twitter/status/1169003946247163904,"2019-09-03 21:47:14","""@theybangtan Notchu putting it back on the timeline...""",Reply,"Twitter Web Client",0,8,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169002911294251008""",https://twitter.com/twitter/status/1169002911294251008,"2019-09-03 21:43:07","""@AtongYel *1000 ways to save yourself""",Reply,"Twitter Web Client",5,13,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169002043207499776""",https://twitter.com/twitter/status/1169002043207499776,"2019-09-03 21:39:40","""@jbfan911 @KylePlantEmoji does everyone have this Tweet saved in their notes""",Reply,"Twitter Web Client",0,5,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1168997323940204544""",https://twitter.com/twitter/status/1168997323940204544,"2019-09-03 21:20:55","""@trgrrl Sometimes there's no better Tweet than an honest Tweet""",Reply,"Twitter Web Client",3,16,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1168993430439124992""",https://twitter.com/twitter/status/1168993430439124992,"2019-09-03 21:05:27","""@kimvanadium Twitter notifications = spidey sense""",Reply,"Twitter Web Client",1,52,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
